"IndividualId","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Hematocrit","Organism|MeanBW","Organism|MeanHeight","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
"11", 40, 40, 17.8054, 0.997754637877944, 1, 0.38198, 78.5248695516131, 16.3514692454027, 0.798821172609337, 0.347060024439857, 0.032239771318, 10.3121442910255, 1.35523597218718, 0.52156, 47.6990146045334, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0135768601764419, 0.089424686586, 0.354743601447064, 0.89579321338, 0.419386572135001, 30, 59, 0.11704, 1.5, 15, 0, 44.4, 2.77056158723, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.170415281104318, 0.36004481078, 126.000000328837, 0.724533114087326, 0.93181292519, 2652, 0.434662746646787, 0.70597292402, 1.97246583195753, 0.2270770288, 0.996646890649809, 0.53, 29.0548369447326, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.037635930434, 0.177644897951316, 0.34710681937, 0.858734877349555, 3.33497221669787, 0.108251474014, 0.175104175744462, 0.805225782462
"12", 40, 40, 18.796, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 1.0122805031567, 0.440846343926559, 0.027495, 13.6535241722609, 1.50766499878176, 0.4960804488543, 24.7306142995436, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0429818860708025, 0.0806, 0.459380034132669, 0.624222887, 0.503652166690724, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.177753002936255, 0.388271282920694, 126.000000328837, 0.76446038202548, 0.90269805002269, 2652, 0.435412050037059, 0.634045697698776, 2.49476029611738, 0.182996245052804, 1.32690254946392, 0.58, 38.3141067169219, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.201507594918171, 0.342803347940327, 0.940715318525314, 4.39418244370689, 0.08645, 0.199254992896203, 0.883643914390751
"13", 40, 40, 18.288, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 0.991106470548863, 0.431771451606366, 0.027495, 12.9204170794038, 1.50599487200783, 0.4960804488543, 11.644555679644, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0421067428833695, 0.0806, 0.446913667379818, 0.624222887, 0.489709746140038, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.173954548331969, 0.388271282920694, 126.000000328837, 0.747027374006945, 0.90269805002269, 2652, 0.424990274759838, 0.634045697698776, 2.34978458697318, 0.182996245052804, 1.27216995094581, 0.58, 33.5225032581704, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.196799093573141, 0.342803347940327, 0.92106651779952, 3.82545292076382, 0.08645, 0.193675440287322, 0.883643914390751
"14", 40, 40, 16.256, 0.997754637877944, 1, 0.38198, 78.5248695516131, 16.3514692454027, 0.746270103294283, 0.324225004040178, 0.032239771318, 8.59593020060821, 1.35530461189047, 0.52156, 43.8741628970863, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.012680431768812, 0.089424686586, 0.331405735342452, 0.89579321338, 0.391765090272228, 30, 59, 0.11704, 1.5, 15, 0, 44.4, 2.77056158723, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.159160360504963, 0.36004481078, 126.000000328837, 0.676691204956911, 0.93181292519, 2652, 0.406040862757059, 0.70597292402, 1.84496987069796, 0.2270770288, 0.931492385975203, 0.53, 24.2441031618623, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.037635930434, 0.165942149179535, 0.34710681937, 0.802039409280028, 2.97424163499212, 0.108251474014, 0.163574920197353, 0.805225782462
"15", 40, 40, 18.161, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 0.985668760037579, 0.429448940545193, 0.027495, 12.7390659227429, 1.50492864240919, 0.4960804488543, 9.60780593573442, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0418860938925225, 0.0806, 0.442805592304878, 0.624222887, 0.485102318246737, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.172955220711431, 0.388271282920694, 126.000000328837, 0.742137008073066, 0.90269805002269, 2652, 0.421740150896256, 0.634045697698776, 2.2828736632622, 0.182996245052804, 1.25012917101743, 0.58, 31.7982403249946, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.195409691413862, 0.342803347940327, 0.915935531957687, 3.69204699038067, 0.08645, 0.19182003163208, 0.883643914390751
"16", 40, 40, 16.891, 0.997754637877944, 1, 0.41, 63.2933088777244, 16.0865036448052, 0.793821622618385, 0.34507456955163, 0.032332, 9.79857507720462, 1.35293356123771, 0.50793382826116, 47.3000448332902, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0135048909285383, 0.08968, 0.353358027842949, 0.915413696954491, 0.41796698662008, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.64339271869649, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169538734012572, 0.365549269124157, 126.000000328837, 0.721291209671209, 0.94606778981332, 2652, 0.432670949262491, 0.716763272792464, 1.97908894904876, 0.206330078914051, 0.997088171673829, 0.53, 25.9117943570749, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.176846672825131, 0.350709653673508, 0.854291239318829, 3.50762254530875, 0.10856, 0.174486241695626, 0.906427369248464
"17", 40, 40, 17.145, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 0.944987687883271, 0.411512520517579, 0.027495, 11.360805287958, 1.50809065743117, 0.4960804488543, 28.7629985860235, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0401179325482791, 0.0806, 0.429311468549975, 0.624222887, 0.470615278600061, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.165937118663919, 0.388271282920694, 126.000000328837, 0.713895306504958, 0.90269805002269, 2652, 0.406705059900088, 0.634045697698776, 2.34518471394594, 0.182996245052804, 1.24374173896343, 0.58, 32.2053397375944, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.188275694195866, 0.342803347940327, 0.878128439376608, 4.03813775898872, 0.08645, 0.186214905425938, 0.883643914390751
"18", 40, 40, 16.51, 0.997754637877944, 1, 0.41, 63.2933088777244, 16.0865036448052, 0.780321485532608, 0.339222710178993, 0.032332, 9.36101326351542, 1.35266807407914, 0.50793382826116, 24.7283334080716, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0132756300882756, 0.08968, 0.34716204209024, 0.915413696954491, 0.410432418664164, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.64339271869649, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.166624870898963, 0.365549269124157, 126.000000328837, 0.708698867313105, 0.94606778981332, 2652, 0.42518404043087, 0.716763272792464, 1.93664530087798, 0.206330078914051, 0.977448204749322, 0.53, 24.4997733607517, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.173816618267565, 0.350709653673508, 0.839687948179118, 2.96826970942872, 0.10856, 0.171422101623471, 0.906427369248464
"19", 40, 40, 19.4056, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 1.03673558910908, 0.451526446321975, 0.027495, 14.5531314174523, 1.50753702840734, 0.4960804488543, 23.097060955534, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0440241442360289, 0.0806, 0.470160738487049, 0.624222887, 0.515157766835822, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.182072245628324, 0.388271282920694, 126.000000328837, 0.782784905360688, 0.90269805002269, 2652, 0.445761021232602, 0.634045697698776, 2.54466324861117, 0.182996245052804, 1.35620487899393, 0.58, 40.5175502063313, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.206337511908293, 0.342803347940327, 0.963486596332387, 4.52187989916147, 0.08645, 0.203926416275089, 0.883643914390751
"20", 40, 40, 18.034, 0.997754637877944, 1, 0.41, 63.2933088777244, 16.0865036448052, 0.833777117809762, 0.362450890105704, 0.032332, 11.1694220271257, 1.35277860776197, 0.50793382826116, 49.6547177333537, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0141841124541288, 0.08968, 0.371142742034622, 0.915413696954491, 0.438904678064628, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.64339271869649, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.178050076488793, 0.365549269124157, 126.000000328837, 0.7574890070886, 0.94606778981332, 2652, 0.454454492774993, 0.716763272792464, 2.07578398523599, 0.206330078914051, 1.04667779272844, 0.53, 29.5258234505188, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.185803752697956, 0.350709653673508, 0.897238074845397, 3.79803760713291, 0.10856, 0.183264177650704, 0.906427369248464
"21", 40, 40, 17.8816, 0.997754637877944, 1, 0.41, 63.2933088777244, 16.0865036448052, 0.828405901944354, 0.360135014359355, 0.032332, 10.980946318704, 1.35257053005121, 0.50793382826116, 28.7575971569366, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0140943676466617, 0.08968, 0.368439196094669, 0.915413696954491, 0.435642137329081, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.64339271869649, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.176912988851995, 0.365549269124157, 126.000000328837, 0.75229924186413, 0.94606778981332, 2652, 0.451337193059065, 0.716763272792464, 2.05369557459109, 0.206330078914051, 1.0370424854131, 0.53, 28.7304211691467, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.184484802050014, 0.350709653673508, 0.891482317651489, 3.34255662404748, 0.10856, 0.181936982439891, 0.906427369248464
"22", 40, 40, 17.145, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 0.944763136286145, 0.411448245360299, 0.027495, 11.3595714808221, 1.50753642493205, 0.4960804488543, 16.3549429822661, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0401164460741726, 0.0806, 0.428292366021916, 0.624222887, 0.469542445708017, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.165888100593703, 0.388271282920694, 126.000000328837, 0.713264991316488, 0.90269805002269, 2652, 0.406072041759663, 0.634045697698776, 2.31607046010054, 0.182996245052804, 1.23467718175553, 0.58, 31.3933583360919, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.187977085201931, 0.342803347940327, 0.877903137550186, 3.70279042114192, 0.08645, 0.185784636410359, 0.883643914390751
"23", 40, 40, 18.288, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 0.991797812965099, 0.431922193869432, 0.027495, 12.9262361100897, 1.50795484555515, 0.4960804488543, 42.3541565882918, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.042107133960269, 0.0806, 0.450651475366397, 0.624222887, 0.49384041205524, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.174152321539808, 0.388271282920694, 126.000000328837, 0.749183295385666, 0.90269805002269, 2652, 0.426777518998147, 0.634045697698776, 2.45806437540476, 0.182996245052804, 1.30446208646378, 0.58, 36.6996081783381, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.197609465038565, 0.342803347940327, 0.92164688930187, 4.67438209127267, 0.08645, 0.195447513691921, 0.883643914390751
"24", 40, 40, 17.653, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 0.965621535867887, 0.420551277956879, 0.027495, 12.0424327239375, 1.50734416302704, 0.4960804488543, 16.3540192366799, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0410044612259545, 0.0806, 0.437648702943439, 0.624222887, 0.479467461209487, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169549165565383, 0.388271282920694, 126.000000328837, 0.72904907797287, 0.90269805002269, 2652, 0.414952585402134, 0.634045697698776, 2.35924654703619, 0.182996245052804, 1.25953240431427, 0.58, 33.1031543098799, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.192093811574879, 0.342803347940327, 0.897346311243227, 3.83723789602556, 0.08645, 0.189748505519883, 0.883643914390751
"25", 40, 40, 16.002, 0.997754637877944, 1, 0.41, 63.2933088777244, 16.0865036448052, 0.76196890203623, 0.331308815895557, 0.032332, 8.79262739054468, 1.35196624802179, 0.50793382826116, 14.194637700262, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0129680220621762, 0.08968, 0.338240623258347, 0.915413696954491, 0.399393868776172, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.64339271869649, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.162691537777955, 0.365549269124157, 126.000000328837, 0.691136367198622, 0.94606778981332, 2652, 0.414845322920435, 0.716763272792464, 1.85762768647752, 0.206330078914051, 0.94543560525287, 0.53, 22.2829300408196, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.169397172524176, 0.350709653673508, 0.819948893066158, 2.60610679070126, 0.10856, 0.166769155329493, 0.906427369248464
"26", 40, 40, 17.145, 0.997754637877944, 1, 0.41, 63.2933088777244, 16.0865036448052, 0.802712674888199, 0.348938065928221, 0.032332, 10.0946893791607, 1.35254084360991, 0.50793382826116, 24.5349386879813, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0136560684336049, 0.08968, 0.357043225968364, 0.915413696954491, 0.421876813904249, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.64339271869649, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.171383631967757, 0.365549269124157, 126.000000328837, 0.728932306388063, 0.94606778981332, 2652, 0.437321168816541, 0.716763272792464, 1.98714107054405, 0.206330078914051, 1.00424030379929, 0.53, 26.3320641859577, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.178773235208863, 0.350709653673508, 0.863793086012488, 3.09367383703468, 0.10856, 0.176281517738154, 0.906427369248464
"27", 40, 40, 16.1925, 0.997754637877944, 1, 0.38198, 78.5248695516131, 16.3514692454027, 0.743942926582681, 0.32323040431344, 0.032239771318, 8.52802744268088, 1.35533777354883, 0.52156, 40.051199034704, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0126437990573695, 0.089424686586, 0.330374660091888, 0.89579321338, 0.390604617009598, 30, 59, 0.11704, 1.5, 15, 0, 44.4, 2.77056158723, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.158684441423948, 0.36004481078, 126.000000328837, 0.674740567365822, 0.93181292519, 2652, 0.404747900959413, 0.70597292402, 1.83851820871566, 0.2270770288, 0.928947681498851, 0.53, 24.0352587579395, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.037635930434, 0.165427457942839, 0.34710681937, 0.79967516808033, 2.89552394949889, 0.108251474014, 0.163115262462992, 0.805225782462
"28", 40, 40, 17.653, 0.997754637877944, 1, 0.47, 74.3701739643305, 17.5106598984771, 0.965666632229785, 0.420582390629461, 0.027495, 12.0423618485891, 1.50732112771509, 0.4960804488543, 16.2741562812825, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0410054939815908, 0.0806, 0.437526783271053, 0.624222887, 0.47959910457063, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.81404023345742, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169528446564763, 0.388271282920694, 126.000000328837, 0.728947913095577, 0.90269805002269, 2652, 0.414973417761353, 0.634045697698776, 2.35830664192644, 0.182996245052804, 1.25972004076325, 0.58, 33.0868327612609, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.192139218317736, 0.342803347940327, 0.897342376076858, 3.83426161014562, 0.08645, 0.189728094768079, 0.883643914390751
"29", 40, 40, 15.748, 0.997754637877944, 1, 0.392352, 70.9061948921401, 15.642732642487, 0.817945531055933, 0.356204249440441, 0.032239771318, 9.55851816730185, 1.35474783758952, 0.52156, 13.4037594458068, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0139580032366388, 0.089424686586, 0.363864740768922, 0.89579321338, 0.429176711628298, 30, 59, 0.11704, 1.5, 15, 0, 44.4, 2.77056158723, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.175115461158416, 0.36004481078, 126.000000328837, 0.743729761723583, 0.93181292519, 2652, 0.446416106598644, 0.70597292402, 1.98700960918923, 0.2270770288, 1.01562965951764, 0.53, 25.7629721094806, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.037635930434, 0.182336998889882, 0.34710681937, 0.882553129452091, 2.82668374873186, 0.108251474014, 0.179378945479985, 0.805225782462
