"IndividualId","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Hematocrit","Organism|MeanBW","Organism|MeanHeight","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
"62", 85, 40, 15.1611, 0.987650508328693, 1, 0.41, 54.9109978080527, 15.0810970581867, 0.665210594051594, 0.289210195288061, 0.032332, 6.87267449955888, 1.20550753794582, 0.446569385054965, 24.561734773045, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.0051222033085046, 0.08968, 0.424237385725871, 1.07813934022479, 0.318490018033502, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.67054626019346, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.164052265114049, 0.211388412729323, 126.000000328837, 0.697391027480646, 0.547088410003228, 2652, 0.418451386512752, 0.414487083782987, 1.38550001896585, 0.162890061867922, 0.775928417089855, 0.53, 12.9456484458374, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.130487100609022, 0.265616917692295, 0.715810821099972, 2.51837654149402, 0.10856, 0.106166821915655, 0.856114933656654
"63", 23, 40, 16.9243, 1.00082002297364, 1, 0.41, 56.7333333333333, 16.2066666666667, 0.699215354518229, 0.304001346891961, 0.0334697333333333, 9.4731187849407, 1.35510695279847, 0.521555333333333, 13.7313740682205, 0.767333333333333, 0.757741666666667, 0.00191833333333333, 0.188, 0.182666666666667, 0.2192, 0.818169166666667, 0.882433333333333, 0.00153466666666667, 0.00194135333333333, 0.1644, 0.01096, 0.0365333333333333, 0.0276990666666667, 0.0106183007089679, 0.123905333333333, 0.316203170528072, 0.950889066666667, 0.387150040023598, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.77254493333333, 1.00000000260982, 0.497139333333333, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.98856666666667, 0.497139333333333, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.155850234111649, 0.387288, 126.000000328837, 0.665167263044039, 0.996751533333333, 2583.4, 0.392595501376484, 0.7702426, 1.8635488815331, 0.207583333333333, 0.821322876810977, 0.53, 21.0370445892823, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.169333333333333, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0331894666666667, 0.159581569152376, 0.378769333333333, 0.752370525884988, 2.38627481677998, 0.125728666666667, 0.189455742589586, 0.803882266666667
"64", 49, 40, 17.0388, 0.995733811968094, 1, 0.41, 65.0404700887337, 16.0060581046211, 0.817082771579055, 0.355183657444858, 0.032332, 9.85664566504618, 1.34822600096684, 0.495660939619921, 47.3810380697695, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00756479298808471, 0.08968, 0.371671863646663, 0.884271028401749, 0.42092657072677, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.38524281683529, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.171294194588996, 0.347935147632709, 126.000000328837, 0.728553201703401, 0.900481177018706, 2652, 0.437084272228783, 0.682225779671979, 1.98166279239853, 0.197642075504825, 1.02160427756108, 0.53, 24.6384038371718, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.172535194717232, 0.345660600452521, 0.879283130758596, 3.54069651735303, 0.10856, 0.170542662378039, 0.891131901414828
"65", 7, 40, 12.6865, 0.993956791115836, 1, 0.4, 24.2, 12.06, 0.353492500080565, 0.153657168641627, 0.05478, 4.21687366711982, 1.2499074742507, 0.6739964, 14.4735519378469, 0.648, 0.6399, 0.00162, 0.302, 0.302, 0.3624, 0.69093, 0.7452, 0.001296, 0.00163944, 0.2718, 0.01812, 0.0604, 0.0331328, 0.00322886263976853, 0.265728, 0.146542907255089, 1.1637908, 0.211389893187318, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 3.432852, 1.00000000260982, 0.36994, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.47976, 0.36994, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.0776369699818173, 0.5502172, 126.000000328837, 0.337326514525216, 1.2658416, 2505, 0.187857853738177, 0.914876, 0.975587060844412, 0.285532, 0.374433981906086, 0.53, 10.2212079341954, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.264, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0330224, 0.0661687151824283, 0.6476088, 0.380399424127174, 0.978042687358524, 0.253748, 0.0926948907982094, 1.1687756
"66", 1, 40, 7.3476, 0.961028865539045, 0.989242619210586, 0.36, 10, 7.6, 0.0930438170406037, 0.0404558383091286, 0.04344, 1.29172523016398, 0.990569214920521, 0.7059, 2.44076295591548, 0.6, 0.5925, 0.0015, 0.35, 0.349999999995, 0.419999999994, 0.63975, 0.69, 0.0012, 0.001518, 0.3149999999955, 0.0209999999997, 0.069999999999, 0.01632, 0.0009418093862112, 0.248448, 0.0645601101816535, 0.723504, 0.100875534759793, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.21712, 1.00000000260982, 0.23313, 15.0000000391473, 1.00000002079922, 0.999999963215789, 0.93252, 0.23313, 266.346353, 407.668807, 339.371578, 237.284957, 133.37415, 1.638, 2.275, 2.275, 2.275, 2.275, 3.2396, 0.0229809037576025, 0.50898, 126.000000328837, 0.0968326704818966, 1.20744, 2357, 0.0569631724225369, 0.8211, 0.437004099235643, 0.171924, 0.175814866231499, 0.53, 2.04297318105722, 0.013, 0.0238, 0.0072, 0.252641025641026, 0.8210123452635, 0.76938271566, 0.32, 0.022, 0.0049, 0.0078, 0.0042, 0.0799753086015, 0.271196581196581, 0.674222221881, 0.76938271566, 0.0324, 0.0277899761153572, 0.420648, 0.100124771320273, 0.375839459332795, 0.143316, 0.0407423585849038, 0.72888
"67", 78, 40, 15.5198, 0.989222261814132, 1, 0.41, 57.3214061763888, 15.2395934126285, 0.695956296497701, 0.30256518180436, 0.032332, 7.41283197997588, 1.25068326818993, 0.456114965109262, 26.5331452032295, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00520496271908409, 0.08968, 0.416429503479589, 1.05107147143337, 0.33780210078682, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.83946972458922, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.165640214440878, 0.230161163494919, 126.000000328837, 0.704392085193288, 0.595673638659481, 2652, 0.422539652627704, 0.451296399009645, 1.46388332722653, 0.169647397852875, 0.834598646613445, 0.53, 14.2884872422728, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.137077597028036, 0.278140881512548, 0.748954550629006, 2.64839194432967, 0.10856, 0.131416637726192, 0.738754506838724
"68", 58, 40, 14.4524, 0.993712986058244, 1, 0.41, 65.4807765200245, 15.8671973476569, 0.724064805937641, 0.314751560358956, 0.032332, 7.01608001865246, 1.32180403727826, 0.483388050978682, 22.6571213242477, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00514303935589845, 0.08968, 0.347980509109805, 0.946534604325929, 0.361077425699808, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.19424648373821, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.152338549049171, 0.305911937297858, 126.000000328837, 0.647757968692123, 0.791722087395551, 2652, 0.388668084030722, 0.599827328035015, 1.6097130584029, 0.188954072095599, 0.896605422101879, 0.53, 16.1045697145032, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.149041527387538, 0.312671517463225, 0.779165165162304, 2.47834366926335, 0.10856, 0.145774431503404, 0.814041950020592
"69", 19, 40, 15.9034, 1.00128860753, 1, 0.41, 54.8666666666667, 16.1533333333333, 0.641003451135679, 0.280777069335994, 0.0341198666666667, 8.21138506708945, 1.38379612528938, 0.521552666666667, 0.287563554880652, 0.748666666666667, 0.739308333333333, 0.00187166666666667, 0.204, 0.201333333333333, 0.2416, 0.798265833333333, 0.860966666666667, 0.00149733333333333, 0.00189412666666667, 0.1812, 0.01208, 0.0402666666666667, 0.0287265333333333, 0.0087604015080754, 0.143462666666667, 0.339479830459783, 0.980920533333333, 0.439191066808788, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.76914946666667, 1.00000000260982, 0.495504666666667, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.98203333333333, 0.495504666666667, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.150901966165085, 0.402264, 126.000000328837, 0.621826370686235, 1.03232326666667, 2544.2, 0.403733847277655, 0.8058098, 2.01488050507013, 0.211236666666667, 0.928179682253723, 0.53, 19.8654139690918, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.174666666666667, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0334097333333333, 0.166958539984316, 0.396294666666667, 0.710142946232849, 1.79316190406723, 0.135539333333333, 0.218079091152607, 0.801796133333333
"70", 92, 40, 15.7315, 0.986596986265264, 1, 0.41, 52.0080844655239, 14.955275883035, 0.653315652184505, 0.284022846381037, 0.032332, 7.24589158192914, 1.1552907001336, 0.437023805000668, 57.8097896521617, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00523229039311132, 0.08968, 0.444825885579341, 1.07813934022479, 0.3186954635068, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.46130431334676, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169734770747202, 0.19159168031069, 126.000000328837, 0.721984339743012, 0.495853043209317, 2652, 0.433175237079013, 0.37566996139351, 1.36316117765537, 0.156132725882969, 0.751699620298972, 0.53, 13.2350609404198, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.13188740390568, 0.246464987709524, 0.703021500409276, 3.28916599965451, 0.10856, 0.0840450068846507, 0.987891750313056
"71", 89, 40, 14.2421, 0.98675236347987, 1, 0.41, 53.9523488197296, 15.0134952946724, 0.627936989903342, 0.273013998518387, 0.032332, 5.98903498528186, 1.17669023069571, 0.441114767881081, 21.2414673012558, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00488775943115403, 0.08968, 0.412867204726227, 1.07813934022479, 0.29873710066203, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.55619230970184, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.157031783270866, 0.200617820538204, 126.000000328837, 0.667791776500591, 0.51921334305631, 2652, 0.400608219525528, 0.393368275565106, 1.29047272173132, 0.159028727019377, 0.72705173372728, 0.53, 11.1723063910162, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.123405706592289, 0.255264760144422, 0.675779171505656, 2.27573462153216, 0.10856, 0.0851823720797013, 0.952105740089692
"72", 91, 40, 15.6751, 0.986596986265264, 1, 0.41, 52.8603855190863, 14.9759353684144, 0.662252151486913, 0.287915993249881, 0.032332, 7.21287888422237, 1.16236275322884, 0.438387459294139, 29.9256909529836, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00523523923843289, 0.08968, 0.444622616012873, 1.07813934022479, 0.318589849900272, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.49445406771285, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169096438525708, 0.194758426400557, 126.000000328837, 0.719059947373242, 0.504048809764448, 2652, 0.431371211808377, 0.381879267452073, 1.36750421344871, 0.157098059595105, 0.76318199698192, 0.53, 13.2891169421185, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.131909994308778, 0.249570854233489, 0.712636770335146, 2.71106155420659, 0.10856, 0.0855127574643242, 0.981997596005504
"73", 42, 40, 16.8068, 0.997305565453533, 1, 0.41, 63.6815669246154, 16.0686268580976, 0.794779090347955, 0.345500909136329, 0.032332, 9.67630520571513, 1.35181878946577, 0.505206519674218, 32.5884630131902, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.012131896360758, 0.08968, 0.355417221205145, 0.908493103942771, 0.416275055099294, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.58602607383845, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169020065094198, 0.361635019903835, 126.000000328837, 0.718944945863436, 0.935937431414517, 2652, 0.43131495084276, 0.709088274321245, 1.96608035364846, 0.204399411489779, 0.996062555348894, 0.53, 25.1764881253341, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.175034954182891, 0.349587641846622, 0.855369413970544, 3.19825912466498, 0.10856, 0.172734293718688, 0.903028376396545
"74", 92, 40, 14.7751, 0.986596986265264, 1, 0.41, 52.0080844655239, 14.955275883035, 0.623257472431208, 0.270957923574324, 0.032332, 6.39149185765581, 1.15533883927984, 0.437023805000668, 35.5380925561369, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00499177228236681, 0.08968, 0.424362264815293, 1.07813934022479, 0.304069952951238, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.46130431334676, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.161953415975109, 0.19159168031069, 126.000000328837, 0.688912682755764, 0.495853043209317, 2652, 0.413225556085422, 0.37566996139351, 1.29974600942922, 0.156132725882969, 0.716740568962422, 0.53, 11.6582589811075, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.125846880025812, 0.246464987709524, 0.670704772985571, 2.67183971386394, 0.10856, 0.0802094552866906, 0.987891750313056
"75", 53, 40, 16.1472, 0.994835667119272, 1, 0.41, 65.3269156401212, 15.9483988249134, 0.786568435878754, 0.341975417026067, 0.032332, 8.809057072229, 1.33771789053049, 0.490206322446037, 18.8259508137786, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00623513763429986, 0.08968, 0.36507103120262, 0.905457184057154, 0.398549406125471, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.29569211540575, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.164879216619404, 0.330953240875789, 126.000000328837, 0.700600837698503, 0.856530781410397, 2652, 0.420426057045623, 0.648927923285861, 1.81897695727481, 0.19378074065628, 0.971413163045457, 0.53, 20.7550856049915, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.163665068764615, 0.332939065635633, 0.846446532213431, 2.72635933278476, 0.10856, 0.161021799868752, 0.861160984375765
"76", 67, 40, 15.0148, 0.991692160148393, 1, 0.41, 63.181552557278, 15.625314036003, 0.725805580505569, 0.315515245107481, 0.032332, 7.37704984912375, 1.29588646673663, 0.471115162337443, 32.093554070597, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00504619132438087, 0.08968, 0.381548705775869, 0.948849669117403, 0.359693919634905, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.00647615012128, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.158604539850219, 0.264748068681199, 126.000000328837, 0.674529464192168, 0.685187035921814, 2652, 0.404610025661588, 0.519113860159213, 1.52186117807296, 0.180266068686374, 0.920006399529075, 0.53, 15.4558283751112, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.147271003352393, 0.284902513796218, 0.781044253827136, 2.74203876117679, 0.10856, 0.140105706652715, 0.763045083096093
"77", 23, 40, 15.1804, 1.00082002297364, 1, 0.41, 56.7333333333333, 16.2066666666667, 0.644537960964933, 0.280228500943578, 0.0334697333333333, 7.62231242912785, 1.35557743759093, 0.521555333333333, 14.6689459291367, 0.767333333333333, 0.757741666666667, 0.00191833333333333, 0.188, 0.182666666666667, 0.2192, 0.818169166666667, 0.882433333333333, 0.00153466666666667, 0.00194135333333333, 0.1644, 0.01096, 0.0365333333333333, 0.0276990666666667, 0.00978666140661651, 0.123905333333333, 0.292206491024907, 0.950889066666667, 0.357785978025917, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.77254493333333, 1.00000000260982, 0.497139333333333, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.98856666666667, 0.497139333333333, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.143669544647783, 0.387288, 126.000000328837, 0.613735176610551, 0.996751533333333, 2583.4, 0.362174196655625, 0.7702426, 1.74218396514625, 0.207583333333333, 0.762142786120439, 0.53, 17.3048328423043, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.169333333333333, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0331894666666667, 0.147340027164456, 0.378769333333333, 0.693577167335408, 2.12371995045049, 0.125728666666667, 0.175243310457485, 0.803882266666667
"78", 95, 40, 15.1545, 0.986596986265264, 1, 0.41, 49.4511813048365, 14.8932974268969, 0.603578754849563, 0.262403205795956, 0.032332, 6.66952362369604, 1.13356534793875, 0.432932842120255, 26.6787355856308, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00503835535922306, 0.08968, 0.428034027147891, 1.07813934022479, 0.306700542192936, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.36185505024848, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.165559523163001, 0.182091442041089, 126.000000328837, 0.704056398688251, 0.471265743543922, 2652, 0.422351834674819, 0.357042043217821, 1.28285454930859, 0.15323672474656, 0.684021917079313, 0.53, 11.6017563737671, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.126998837175248, 0.23714738813763, 0.649546230454028, 2.49866327624853, 0.10856, 0.0766117612609634, 1.00557421323571
"79", 19, 40, 16.0478, 1.00128860753, 1, 0.41, 54.8666666666667, 16.1533333333333, 0.63931253906886, 0.278001673791561, 0.0341198666666667, 8.32887863325703, 1.35576811486232, 0.521552666666667, 11.8682079290039, 0.748666666666667, 0.739308333333333, 0.00187166666666667, 0.204, 0.201333333333333, 0.2416, 0.798265833333333, 0.860966666666667, 0.00149733333333333, 0.00189412666666667, 0.1812, 0.01208, 0.0402666666666667, 0.0287265333333333, 0.00859573795209826, 0.143462666666667, 0.292417174492048, 0.980920533333333, 0.356923031141392, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 2.76914946666667, 1.00000000260982, 0.495504666666667, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.98203333333333, 0.495504666666667, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.143006184381883, 0.402264, 126.000000328837, 0.612199828080609, 1.03232326666667, 2544.2, 0.357489539996896, 0.8058098, 1.74642030519518, 0.211236666666667, 0.710037509816742, 0.53, 18.760460782855, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.174666666666667, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0334097333333333, 0.145338762382169, 0.396294666666667, 0.687988599873759, 2.02774751529254, 0.135539333333333, 0.181206142952816, 0.801796133333333
